Location,Country,Disease,Species,HM Alert ID,Headline,URL,Issue Date,Tag ,Long,Lat
"Ocean County, New Jersey, United States",United States,Measles,Humans,6370438,Third measles case confirmed in Ocean County; Possible exposure at BMG - Asbury Park Press,https://www.app.com/story/news/health/2019/03/15/measles-third-confirmed-patient-beth-medrash-govoha-lakewood/3180730002/,3/15/19 18:58,Breaking,-74.216255,39.90012
"Clark County, Nevada, United States",United States,Measles,Humans,6370407,Measles case reported in Clark County - News3LV,https://news3lv.com/news/local/measles-case-reported-in-clark-county,3/15/19 18:19,Breaking,-114.876099,36.000256
"Rockland County, New York, United States",United States,Measles,Humans,6370008,PRO/EDR> Measles update (18),http://promedmail.org/direct.php?id=20190315.6370008,3/15/19 18:12,No Tag,-74.049591,41.166759
"Sullivan County, New York, United States",United States,Measles,Humans,6370010,Two measles cases confirmed in Sullivan County | Local News - The Daily Freeman,https://www.dailyfreeman.com/news/local-news/two-measles-cases-confirmed-in-sullivan-county/article_e4049cd8-46e3-11e9-ba75-8f516e3d6eac.html,3/15/19 1:33,Breaking,-74.768143,41.716419
"Washington, DC, United States",United States,Measles,Humans,6369958,Anti-vaxx mom asks how to protect her daughter from measles outbreak. The internet delivered. - GOOD,https://www.good.is/articles/anti-vaxx-mom-needs-help,3/14/19 14:22,Breaking,-77.036697,38.895
"Oregon, United States",United States,Measles,Humans,6369958,Anti-vaxx mom asks how to protect her daughter from measles outbreak. The internet delivered. - GOOD,https://www.good.is/articles/anti-vaxx-mom-needs-help,3/14/19 14:22,Breaking,-120.4981,43.992802
United States,United States,Measles,Humans,6369843,U.S. measles cases mount as anti-vaccine influence goes unchecked - Axios,https://www.axios.com/us-measles-cases-mount-as-anti-vaccine-influence-goes-unchecked-f4ab46c9-21a4-4f5c-9101-9d7af2235ca1.html,3/15/19 13:00,Breaking,-97.556099,39.96693
"Oregon, United States",United States,Measles,Humans,6369714,"Despite measles outbreak, legislators confronted by anti-vaccine front - Pamplin Media Group",https://pamplinmedia.com/nbg/142-news/422631-327562-despite-measles-outbreak-legislators-confronted-by-anti-vaccine-front,3/15/19 3:00,Context,-120.4981,43.992802
"New Hampshire, United States",United States,Measles,Humans,6368898,"A Measles Diagnosis Is Confirmed in New Hampshire. Now, At Least 12 States Have Cases of the Disease - TIME",http://time.com/5549704/measles-new-hampshire/,3/14/19 8:31,Breaking,-71.4991,43.6758
"Texas, United States",United States,Measles,Humans,6368644,Researchers identify disease outbreak hotspots using vaccine exemptions amid obstacles - UT The Daily Texan,http://dailytexanonline.com/2019/03/14/researchers-identify-disease-outbreak-hotspots-using-vaccine-exemptions-amid-obstacles,3/15/19 0:24,Breaking,-99.2286,31.2409
United States,United States,Measles,Humans,6368549,"Franklin County dodges measles outbreak, so far - The Recorder",https://www.recorder.com/Vaccine-exemptions-in-FC-23913190,3/14/19 23:47,Breaking,-97.556099,39.96693
"New York State, United States",United States,Measles,Humans,6368278,"Amid measles outbreak, NY lawmakers propose bill that would allow teens to get vaccinated without parental consent - 550 KTSA",https://www.ktsa.com/amid-measles-outbreak-ny-lawmakers-propose-bill-that-would-allow-teens-to-get-vaccinated-without-parental-consent/,3/14/19 13:38,Context,-75.4981,43.004601
"New York City, New York State, United States",United States,Measles,Humans,6368089,Five More Williamsburg Yeshivas Found To Violate Health Department's Measles Order - Gothamist,http://gothamist.com/2019/03/14/yeshiva_measles_brooklyn.php,3/14/19 16:13,Breaking,-74.003998,40.713902
"Indiana, United States",United States,Measles,Humans,6367880,Doctors concerned measles may spread to Indiana - WRTV Indianapolis,https://www.theindychannel.com/news/local-news/doctors-concerned-measles-may-spread-to-indiana,3/14/19 18:22,Breaking,-86.264702,40.0107
"Oregon, United States",United States,Measles,Humans,6367875,"Measles update: officials monitor Salem case, await test results - Statesman Journal",https://www.statesmanjournal.com/story/news/crime/2019/03/14/salem-measles-update-oregon-health-authority-test-results/3155780002/,3/14/19 17:51,Breaking,-120.4981,43.992802
"California, United States",United States,Measles,Humans,6367538,Measles cases confirmed in neighboring counties - Benitolink: San Benito County News,https://benitolink.com/news/measles-cases-confirmed-neighboring-counties,3/8/19 12:39,Breaking,-119.750298,37.250198
"West Virginia, United States",United States,Measles,Humans,6366613,Lawmakers call for end to religious exemption on vaccines - The CT Mirror,https://ctmirror.org/2019/03/13/lawmakers-call-for-end-to-religious-exemption-on-vaccines/,3/13/19 17:49,Breaking,-80.507896,38.513699
"Rockland County, New York, United States",United States,Measles,Humans,6366578,Number Of Measles Cases Grows Again In Rockland - Daily Voice,https://dailyvoice.com/new-york/clarkstown/news/number-of-measles-cases-grows-again-in-rockland/749459/,3/13/19 13:06,Breaking,-74.049591,41.166759
"Oakland County, Michigan, United States",United States,Measles,Humans,6366420,Health officials confirm case of travel-related measles in Oakland County - WDIV ClickOnDetroit,https://www.clickondetroit.com/news/health-officials-confirm-case-of-travel-related-measles-in-oakland-county,3/13/19 19:03,Breaking,-83.39994,42.666698
"Texas, United States",United States,Measles,Humans,6366366,"East Texas doctor stands by 'no vaccination, no office visit' policy - CBS19.tv KYTX",https://www.cbs19.tv/mobile/article/news/health/east-texas-doctor-stands-by-no-vaccination-no-office-visit-policy/501-ee616e3b-9a90-49c5-a05a-aa8a56c488b9,3/13/19 20:34,Breaking,-99.2286,31.2409
"California, United States",United States,Measles,Humans,6366236,Anti-Vaccine Movement Gains Steam and Fuels Measles Outbreaks: Public Health Watch - Contagionlive.com,https://www.contagionlive.com/news/antivaccine-movement-gains-steam-and-fuels-measles-outbreaks-public-health-watch,3/13/19 11:10,Breaking,-119.750298,37.250198
"Colorado, United States",United States,Measles,Humans,6366236,Anti-Vaccine Movement Gains Steam and Fuels Measles Outbreaks: Public Health Watch - Contagionlive.com,https://www.contagionlive.com/news/antivaccine-movement-gains-steam-and-fuels-measles-outbreaks-public-health-watch,3/13/19 11:10,Breaking,-105.512703,38.9935
"Connecticut, United States",United States,Measles,Humans,6366236,Anti-Vaccine Movement Gains Steam and Fuels Measles Outbreaks: Public Health Watch - Contagionlive.com,https://www.contagionlive.com/news/antivaccine-movement-gains-steam-and-fuels-measles-outbreaks-public-health-watch,3/13/19 11:10,Breaking,-72.6856,41.672901
"Georgia, United States",United States,Measles,Humans,6366236,Anti-Vaccine Movement Gains Steam and Fuels Measles Outbreaks: Public Health Watch - Contagionlive.com,https://www.contagionlive.com/news/antivaccine-movement-gains-steam-and-fuels-measles-outbreaks-public-health-watch,3/13/19 11:10,Breaking,-83.496101,32.7318
"Illinois, United States",United States,Measles,Humans,6366236,Anti-Vaccine Movement Gains Steam and Fuels Measles Outbreaks: Public Health Watch - Contagionlive.com,https://www.contagionlive.com/news/antivaccine-movement-gains-steam-and-fuels-measles-outbreaks-public-health-watch,3/13/19 11:10,Breaking,-89.252998,40.0107
"Kentucky, United States",United States,Measles,Humans,6366236,Anti-Vaccine Movement Gains Steam and Fuels Measles Outbreaks: Public Health Watch - Contagionlive.com,https://www.contagionlive.com/news/antivaccine-movement-gains-steam-and-fuels-measles-outbreaks-public-health-watch,3/13/19 11:10,Breaking,-84.462898,37.439899
"New Hampshire, United States",United States,Measles,Humans,6366236,Anti-Vaccine Movement Gains Steam and Fuels Measles Outbreaks: Public Health Watch - Contagionlive.com,https://www.contagionlive.com/news/antivaccine-movement-gains-steam-and-fuels-measles-outbreaks-public-health-watch,3/13/19 11:10,Breaking,-71.4991,43.6758
"New Jersey, United States",United States,Measles,Humans,6366236,Anti-Vaccine Movement Gains Steam and Fuels Measles Outbreaks: Public Health Watch - Contagionlive.com,https://www.contagionlive.com/news/antivaccine-movement-gains-steam-and-fuels-measles-outbreaks-public-health-watch,3/13/19 11:10,Breaking,-74.355499,40.178799
"New York State, United States",United States,Measles,Humans,6366236,Anti-Vaccine Movement Gains Steam and Fuels Measles Outbreaks: Public Health Watch - Contagionlive.com,https://www.contagionlive.com/news/antivaccine-movement-gains-steam-and-fuels-measles-outbreaks-public-health-watch,3/13/19 11:10,Breaking,-75.4981,43.004601
"Oregon, United States",United States,Measles,Humans,6366236,Anti-Vaccine Movement Gains Steam and Fuels Measles Outbreaks: Public Health Watch - Contagionlive.com,https://www.contagionlive.com/news/antivaccine-movement-gains-steam-and-fuels-measles-outbreaks-public-health-watch,3/13/19 11:10,Breaking,-120.4981,43.992802
"Texas, United States",United States,Measles,Humans,6366236,Anti-Vaccine Movement Gains Steam and Fuels Measles Outbreaks: Public Health Watch - Contagionlive.com,https://www.contagionlive.com/news/antivaccine-movement-gains-steam-and-fuels-measles-outbreaks-public-health-watch,3/13/19 11:10,Breaking,-99.2286,31.2409
"Washington, DC, United States",United States,Measles,Humans,6366236,Anti-Vaccine Movement Gains Steam and Fuels Measles Outbreaks: Public Health Watch - Contagionlive.com,https://www.contagionlive.com/news/antivaccine-movement-gains-steam-and-fuels-measles-outbreaks-public-health-watch,3/13/19 11:10,Breaking,-77.036697,38.895
"Colorado, United States",United States,Measles,Humans,6366189,"Expert Says Colorado Measles Outbreak Is Certain; More Of Your Recycling Queries, Answered - Colorado Public Radio",https://www.cpr.org/news/story/a-colorado-measles-outbreak-is-a-when-not-an-if-more-of-your-recycling-queries-answered,3/13/19 14:50,Breaking,-105.512703,38.9935
United States,United States,Measles,Humans,6366184,Infectious Diseases Making the Border Crisis Worse - Immigration Blog,https://cis.org/Arthur/Infectious-Diseases-Making-Border-Crisis-Worse,3/13/19 12:21,Breaking,-97.556099,39.96693
"Maine, United States",United States,Measles,Humans,6366125,Hundreds converge for hearing on Maine bill to limit childhood vaccination opt-outs - Lewiston Sun Journal,https://www.sunjournal.com/2019/03/13/hundreds-converge-on-state-capitol-for-vaccination-bill-hearing/,3/13/19 12:14,Breaking,-69.257896,45.490898
"Los Angeles, California, United States",United States,Measles,Humans,6365825,A Bird's-Eye Time Machine - The UCSB Current,https://www.news.ucsb.edu/2019/019380/bird-s-eye-time-machine,3/13/19 9:45,Breaking,-118.242798,34.0522
"New York State, United States",United States,Measles,Humans,6365467,Anti-vax parents sue to keep unvaccinated kids in school during outbreak - Ars Technica,https://arstechnica.com/science/2019/03/anti-vax-parents-sue-to-keep-unvaccinated-kids-in-school-during-outbreak/,3/13/19 11:30,Breaking,-75.4981,43.004601
"Texas, United States",United States,Measles,Humans,6364876,10 measles cases this year in Texas exceeds last year’s 9 - Tri-City Herald,https://www.tri-cityherald.com/news/business/health-care/article227214724.html,3/6/19 18:20,Breaking,-99.2286,31.2409
"Washington State, United States",United States,Measles,Humans,6364643,Measles Is Spiking Around The Globe. How Worried Should We Be? - WBUR,https://www.wbur.org/npr/697928724/measles-is-spiking-around-the-globe-how-worried-should-we-be,3/12/19 10:59,Context,-120.4981,47.487499
"Oregon, United States",United States,Measles,Humans,6364483,Oregonian diagnosed with measles in second outbreak - OregonLive,https://www.oregonlive.com/business/2019/03/oregonian-diagnosed-with-measles-in-second-outbreak.html,3/12/19 20:31,Breaking,-120.4981,43.992802
"Illinois, United States",United States,Measles,Humans,6364483,Oregonian diagnosed with measles in second outbreak - OregonLive,https://www.oregonlive.com/business/2019/03/oregonian-diagnosed-with-measles-in-second-outbreak.html,3/12/19 20:31,Breaking,-89.252998,40.0107
"Colorado, United States",United States,Measles,Humans,6364097,Colorado at high risk for measles outbreak - Craig Daily Press,https://www.craigdailypress.com/news/colorado-at-high-risk-for-measles-outbreak/,3/12/19 16:25,Warning,-105.512703,38.9935
"Los Angeles, California, United States",United States,Measles,Humans,6364026,Passengers At Risk After Measles Case Reported At LAX - CBS Los Angeles,https://losangeles.cbslocal.com/2019/03/12/passengers-at-risk-after-measles-case-reported-at-lax/,3/12/19 16:42,Breaking,-118.242798,34.0522
"Clark County, Washington, United States",United States,Measles,Humans,6364024,"Clark County measles outbreak rises to 71 confirmed cases, 3 more suspected - KOMO News",https://komonews.com/news/local/clark-county-measles-outbreak-rises-to-71-cases,3/12/19 16:33,Breaking,-122.484543,45.799839
"Washington State, United States",United States,Measles,Humans,6363436,Immunization offers protection against outbreak of disease - Billings Gazette,https://billingsgazette.com/lifestyles/health-med-fit/immunization-offers-protection-against-outbreak-of-disease/article_e144acc3-3ba4-54e0-b61e-1025b376bb13.html,3/12/19 11:00,Context,-120.4981,47.487499
United States,United States,Measles,Humans,6363273,Measles Outbreaks Cause Concern At World Health Organization : Goats and Soda - NPR,https://www.npr.org/sections/goatsandsoda/2019/03/12/697928724/measles-is-spiking-around-the-globe-how-worried-should-we-be,3/12/19 10:50,Context,-97.556099,39.96693
"Ohio, United States",United States,Measles,Humans,6363100,Congress questions Ohio teen as it looks into measles outbreak - WVLT.TV,https://www.wvlt.tv/content/news/507027932.html,3/12/19 9:00,Context,-83.012703,40.245899
"Missouri, United States",United States,Measles,Humans,6361916,Health officials stress vaccinations after case of Measles in MO - KFVS,http://www.kfvs12.com/2019/03/11/health-officials-stress-vaccinations-after-case-measles-mo/,3/11/19 18:47,Breaking,-92.504898,38.238098
